month,profit_center,region,product_category,line_item_description,year,month_int,quarter,is_qtr_end,revenue
2025-05-01,Product_B,EMEA,Software Subscription,Consulting Project Alpha,2025,5,2,0,8886.63
2025-05-01,Service_C,EMEA,Software Subscription,Standard Monthly Fee,2025,5,2,0,3609.87
2025-05-01,Sales_Channel_X,APAC,Software Subscription,Installation Fee,2025,5,2,0,3401.68
2025-05-01,Sales_Channel_X,North America,Professional Services,Legacy Product Support,2025,5,2,0,5785.46
2025-05-01,Product_B,North America,Professional Services,Standard Monthly Fee,2025,5,2,0,4123.38
2025-05-01,Sales_Channel_X,APAC,Hardware Sales,Standard Monthly Fee,2025,5,2,0,5096.85
2025-05-01,Product_A,APAC,Maintenance,Cloud Server Unit,2025,5,2,0,5828.6
2025-05-01,Sales_Channel_X,North America,Software Subscription,Consulting Project Alpha,2025,5,2,0,6431.32
2025-05-01,Sales_Channel_X,LATAM,Professional Services,Cloud Server Unit,2025,5,2,0,5284.48
2025-05-01,Service_C,EMEA,Software Subscription,Consulting Project Alpha,2025,5,2,0,6792.96
2025-05-01,Product_A,LATAM,Software Subscription,Installation Fee,2025,5,2,0,7028.09
2025-05-01,Sales_Channel_X,North America,Hardware Sales,Legacy Product Support,2025,5,2,0,4101.01
2025-05-01,Product_A,EMEA,Maintenance,Consulting Project Alpha,2025,5,2,0,4669.69
2025-05-01,Product_B,APAC,Professional Services,Cloud Server Unit,2025,5,2,0,4326.19
2025-05-01,Product_B,APAC,Hardware Sales,Cloud Server Unit,2025,5,2,0,5329.95
2025-05-01,Product_B,APAC,Software Subscription,Annual Premium License,2025,5,2,0,3052.14
2025-05-01,Product_A,EMEA,Software Subscription,Cloud Server Unit,2025,5,2,0,4102.51
2025-05-01,Sales_Channel_X,North America,Hardware Sales,Installation Fee,2025,5,2,0,4819.56
2025-05-01,Product_A,LATAM,Professional Services,Annual Premium License,2025,5,2,0,3130.86
2025-05-01,Sales_Channel_X,EMEA,Maintenance,Consulting Project Alpha,2025,5,2,0,4920.0
2025-05-01,Service_C,APAC,Software Subscription,Cloud Server Unit,2025,5,2,0,5187.36
2025-05-01,Service_C,APAC,Maintenance,Annual Premium License,2025,5,2,0,6302.6
2025-05-01,Service_C,North America,Hardware Sales,Installation Fee,2025,5,2,0,2989.49
2025-05-01,Product_A,EMEA,Software Subscription,Standard Monthly Fee,2025,5,2,0,5837.05
2025-05-01,Product_A,APAC,Software Subscription,Consulting Project Alpha,2025,5,2,0,6123.8
2025-05-01,Service_C,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,6153.27
2025-05-01,Service_C,EMEA,Professional Services,Cloud Server Unit,2025,5,2,0,6668.22
2025-05-01,Service_C,LATAM,Software Subscription,Consulting Project Alpha,2025,5,2,0,7925.36
2025-05-01,Sales_Channel_X,LATAM,Professional Services,Consulting Project Alpha,2025,5,2,0,7181.7
2025-05-01,Sales_Channel_X,APAC,Hardware Sales,Consulting Project Alpha,2025,5,2,0,6273.27
2025-05-01,Service_C,North America,Software Subscription,Consulting Project Alpha,2025,5,2,0,4140.61
2025-05-01,Service_C,North America,Software Subscription,Installation Fee,2025,5,2,0,5771.93
2025-05-01,Product_B,EMEA,Software Subscription,Consulting Project Alpha,2025,5,2,0,5006.72
2025-05-01,Service_C,APAC,Software Subscription,Legacy Product Support,2025,5,2,0,4958.18
2025-05-01,Product_A,North America,Hardware Sales,Cloud Server Unit,2025,5,2,0,6730.81
2025-05-01,Sales_Channel_X,LATAM,Maintenance,Annual Premium License,2025,5,2,0,6587.91
2025-05-01,Product_B,APAC,Hardware Sales,Consulting Project Alpha,2025,5,2,0,6426.49
2025-05-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2025,5,2,0,1217.7
2025-05-01,Product_B,EMEA,Professional Services,Installation Fee,2025,5,2,0,6978.04
2025-05-01,Sales_Channel_X,APAC,Hardware Sales,Installation Fee,2025,5,2,0,3887.29
2025-05-01,Sales_Channel_X,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,7460.2
2025-05-01,Sales_Channel_X,EMEA,Maintenance,Annual Premium License,2025,5,2,0,6695.59
2025-05-01,Sales_Channel_X,APAC,Maintenance,Annual Premium License,2025,5,2,0,6764.93
2025-05-01,Service_C,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,5531.54
2025-05-01,Product_A,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,6141.23
2025-05-01,Sales_Channel_X,EMEA,Software Subscription,Cloud Server Unit,2025,5,2,0,7709.83
2025-05-01,Product_B,North America,Hardware Sales,Cloud Server Unit,2025,5,2,0,4473.64
2025-05-01,Product_A,North America,Hardware Sales,Installation Fee,2025,5,2,0,4269.53
2025-05-01,Product_A,APAC,Hardware Sales,Cloud Server Unit,2025,5,2,0,3542.65
2025-05-01,Product_A,LATAM,Professional Services,Annual Premium License,2025,5,2,0,8150.6
2025-05-01,Product_B,LATAM,Professional Services,Legacy Product Support,2025,5,2,0,5094.84
2025-05-01,Sales_Channel_X,APAC,Hardware Sales,Legacy Product Support,2025,5,2,0,2490.56
2025-05-01,Sales_Channel_X,LATAM,Software Subscription,Consulting Project Alpha,2025,5,2,0,5271.49
2025-05-01,Product_B,APAC,Maintenance,Standard Monthly Fee,2025,5,2,0,5248.59
2025-05-01,Product_B,LATAM,Hardware Sales,Installation Fee,2025,5,2,0,5517.95
2025-05-01,Service_C,APAC,Maintenance,Legacy Product Support,2025,5,2,0,4770.02
2025-05-01,Service_C,EMEA,Maintenance,Legacy Product Support,2025,5,2,0,7715.9
2025-05-01,Product_B,APAC,Maintenance,Consulting Project Alpha,2025,5,2,0,6765.07
2025-05-01,Service_C,North America,Maintenance,Legacy Product Support,2025,5,2,0,4108.8
2025-05-01,Product_A,APAC,Maintenance,Annual Premium License,2025,5,2,0,3585.44
2025-05-01,Product_A,APAC,Professional Services,Standard Monthly Fee,2025,5,2,0,6514.05
2025-05-01,Product_A,North America,Maintenance,Consulting Project Alpha,2025,5,2,0,3565.39
2025-05-01,Product_B,EMEA,Hardware Sales,Cloud Server Unit,2025,5,2,0,7672.04
2025-05-01,Product_A,LATAM,Software Subscription,Standard Monthly Fee,2025,5,2,0,3727.79
2025-05-01,Product_B,EMEA,Maintenance,Annual Premium License,2025,5,2,0,6377.95
2025-05-01,Service_C,LATAM,Hardware Sales,Annual Premium License,2025,5,2,0,6360.72
2025-05-01,Product_B,EMEA,Maintenance,Installation Fee,2025,5,2,0,3663.47
2025-05-01,Sales_Channel_X,North America,Software Subscription,Cloud Server Unit,2025,5,2,0,6083.67
2025-05-01,Service_C,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,5333.04
2025-05-01,Product_A,APAC,Maintenance,Cloud Server Unit,2025,5,2,0,5780.4
2025-05-01,Sales_Channel_X,LATAM,Professional Services,Installation Fee,2025,5,2,0,6905.67
2025-05-01,Product_B,EMEA,Software Subscription,Consulting Project Alpha,2025,5,2,0,3454.11
2025-05-01,Sales_Channel_X,North America,Professional Services,Consulting Project Alpha,2025,5,2,0,2782.35
2025-05-01,Sales_Channel_X,EMEA,Hardware Sales,Legacy Product Support,2025,5,2,0,5470.01
2025-05-01,Service_C,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,6729.49
2025-05-01,Product_A,APAC,Professional Services,Annual Premium License,2025,5,2,0,5046.77
2025-05-01,Service_C,EMEA,Maintenance,Installation Fee,2025,5,2,0,925.04
2025-05-01,Product_B,EMEA,Maintenance,Consulting Project Alpha,2025,5,2,0,5243.2
2025-05-01,Sales_Channel_X,LATAM,Professional Services,Cloud Server Unit,2025,5,2,0,7151.5
2025-05-01,Sales_Channel_X,North America,Maintenance,Standard Monthly Fee,2025,5,2,0,5148.26
2025-05-01,Product_B,APAC,Maintenance,Consulting Project Alpha,2025,5,2,0,3133.05
2025-05-01,Product_A,APAC,Maintenance,Legacy Product Support,2025,5,2,0,5558.0
2025-05-01,Product_A,LATAM,Hardware Sales,Standard Monthly Fee,2025,5,2,0,4752.74
2025-05-01,Service_C,LATAM,Hardware Sales,Installation Fee,2025,5,2,0,6571.05
2025-05-01,Service_C,LATAM,Maintenance,Installation Fee,2025,5,2,0,6051.7
2025-05-01,Product_B,APAC,Professional Services,Standard Monthly Fee,2025,5,2,0,9517.99
2025-05-01,Sales_Channel_X,North America,Software Subscription,Legacy Product Support,2025,5,2,0,5746.22
2025-05-01,Service_C,North America,Maintenance,Cloud Server Unit,2025,5,2,0,8155.05
2025-05-01,Sales_Channel_X,LATAM,Professional Services,Installation Fee,2025,5,2,0,6709.99
2025-05-01,Service_C,LATAM,Hardware Sales,Consulting Project Alpha,2025,5,2,0,7573.02
2025-05-01,Service_C,APAC,Professional Services,Cloud Server Unit,2025,5,2,0,6125.26
2025-05-01,Service_C,North America,Professional Services,Legacy Product Support,2025,5,2,0,2729.78
2025-05-01,Product_A,North America,Professional Services,Legacy Product Support,2025,5,2,0,3869.03
2025-05-01,Product_B,LATAM,Professional Services,Installation Fee,2025,5,2,0,4507.66
2025-05-01,Product_A,APAC,Professional Services,Consulting Project Alpha,2025,5,2,0,4445.29
2025-05-01,Service_C,EMEA,Professional Services,Standard Monthly Fee,2025,5,2,0,8011.7
2025-05-01,Product_A,LATAM,Software Subscription,Cloud Server Unit,2025,5,2,0,8181.48
2025-05-01,Product_A,LATAM,Software Subscription,Consulting Project Alpha,2025,5,2,0,3636.03
2025-05-01,Service_C,APAC,Software Subscription,Cloud Server Unit,2025,5,2,0,4559.87
2025-05-01,Product_A,EMEA,Maintenance,Annual Premium License,2025,5,2,0,7613.7
2025-05-01,Service_C,North America,Maintenance,Consulting Project Alpha,2025,5,2,0,2927.33
2025-05-01,Sales_Channel_X,APAC,Software Subscription,Installation Fee,2025,5,2,0,5833.24
2025-05-01,Sales_Channel_X,LATAM,Maintenance,Annual Premium License,2025,5,2,0,3543.15
2025-05-01,Service_C,North America,Professional Services,Cloud Server Unit,2025,5,2,0,7882.83
2025-05-01,Product_A,APAC,Hardware Sales,Annual Premium License,2025,5,2,0,1696.23
2025-05-01,Product_B,LATAM,Professional Services,Annual Premium License,2025,5,2,0,4462.77
2025-05-01,Sales_Channel_X,EMEA,Hardware Sales,Legacy Product Support,2025,5,2,0,5719.41
2025-05-01,Sales_Channel_X,APAC,Hardware Sales,Cloud Server Unit,2025,5,2,0,4924.72
2025-05-01,Service_C,LATAM,Software Subscription,Standard Monthly Fee,2025,5,2,0,5523.38
2025-05-01,Sales_Channel_X,APAC,Hardware Sales,Installation Fee,2025,5,2,0,2435.78
2025-05-01,Product_A,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,5298.35
2025-05-01,Product_A,EMEA,Software Subscription,Legacy Product Support,2025,5,2,0,5703.46
2025-05-01,Product_B,North America,Software Subscription,Consulting Project Alpha,2025,5,2,0,1896.67
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Installation Fee,2025,5,2,0,4769.0
2025-05-01,Product_A,North America,Software Subscription,Installation Fee,2025,5,2,0,4356.04
2025-05-01,Product_A,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,4545.08
2025-05-01,Service_C,LATAM,Hardware Sales,Legacy Product Support,2025,5,2,0,5700.25
2025-05-01,Product_B,North America,Maintenance,Cloud Server Unit,2025,5,2,0,5940.37
2025-05-01,Sales_Channel_X,APAC,Maintenance,Installation Fee,2025,5,2,0,6767.76
2025-05-01,Service_C,LATAM,Professional Services,Legacy Product Support,2025,5,2,0,5789.33
2025-05-01,Sales_Channel_X,LATAM,Software Subscription,Cloud Server Unit,2025,5,2,0,5677.75
2025-05-01,Service_C,APAC,Hardware Sales,Legacy Product Support,2025,5,2,0,5325.45
2025-05-01,Product_B,North America,Hardware Sales,Installation Fee,2025,5,2,0,4725.08
2025-05-01,Product_B,North America,Professional Services,Cloud Server Unit,2025,5,2,0,3973.47
2025-05-01,Product_B,APAC,Software Subscription,Legacy Product Support,2025,5,2,0,4784.97
2025-05-01,Product_A,EMEA,Software Subscription,Installation Fee,2025,5,2,0,6166.12
2025-05-01,Product_B,EMEA,Software Subscription,Consulting Project Alpha,2025,5,2,0,5808.04
2025-05-01,Sales_Channel_X,APAC,Software Subscription,Installation Fee,2025,5,2,0,3175.8
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Annual Premium License,2025,5,2,0,4692.85
2025-05-01,Product_A,APAC,Software Subscription,Standard Monthly Fee,2025,5,2,0,5820.7
2025-05-01,Service_C,EMEA,Professional Services,Standard Monthly Fee,2025,5,2,0,6929.37
2025-05-01,Sales_Channel_X,EMEA,Professional Services,Consulting Project Alpha,2025,5,2,0,3407.12
2025-05-01,Sales_Channel_X,EMEA,Professional Services,Consulting Project Alpha,2025,5,2,0,7426.54
2025-05-01,Service_C,LATAM,Professional Services,Installation Fee,2025,5,2,0,3767.05
2025-05-01,Product_A,North America,Hardware Sales,Standard Monthly Fee,2025,5,2,0,2167.94
2025-05-01,Product_A,North America,Software Subscription,Installation Fee,2025,5,2,0,7566.82
2025-05-01,Product_B,EMEA,Software Subscription,Consulting Project Alpha,2025,5,2,0,7424.04
2025-05-01,Product_A,APAC,Software Subscription,Standard Monthly Fee,2025,5,2,0,7366.24
2025-05-01,Product_B,EMEA,Software Subscription,Cloud Server Unit,2025,5,2,0,5516.24
2025-05-01,Sales_Channel_X,APAC,Software Subscription,Annual Premium License,2025,5,2,0,4820.8
2025-05-01,Service_C,LATAM,Hardware Sales,Legacy Product Support,2025,5,2,0,3746.51
2025-05-01,Product_B,LATAM,Hardware Sales,Annual Premium License,2025,5,2,0,6143.72
2025-05-01,Product_A,LATAM,Maintenance,Installation Fee,2025,5,2,0,3851.44
2025-05-01,Service_C,LATAM,Software Subscription,Installation Fee,2025,5,2,0,7881.36
2025-05-01,Sales_Channel_X,APAC,Software Subscription,Standard Monthly Fee,2025,5,2,0,5227.1
2025-05-01,Product_B,EMEA,Professional Services,Cloud Server Unit,2025,5,2,0,2947.4
2025-05-01,Product_A,EMEA,Professional Services,Installation Fee,2025,5,2,0,7104.56
2025-05-01,Product_A,EMEA,Maintenance,Legacy Product Support,2025,5,2,0,2590.76
2025-05-01,Product_A,EMEA,Software Subscription,Cloud Server Unit,2025,5,2,0,7461.31
2025-05-01,Service_C,North America,Maintenance,Standard Monthly Fee,2025,5,2,0,5581.73
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Legacy Product Support,2025,5,2,0,3663.18
2025-05-01,Service_C,APAC,Software Subscription,Consulting Project Alpha,2025,5,2,0,5816.35
2025-05-01,Product_B,EMEA,Software Subscription,Annual Premium License,2025,5,2,0,5970.4
2025-05-01,Sales_Channel_X,EMEA,Software Subscription,Installation Fee,2025,5,2,0,5886.69
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Installation Fee,2025,5,2,0,7393.18
2025-05-01,Product_A,EMEA,Professional Services,Installation Fee,2025,5,2,0,4554.63
2025-05-01,Service_C,LATAM,Maintenance,Cloud Server Unit,2025,5,2,0,6862.18
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Legacy Product Support,2025,5,2,0,4801.18
2025-05-01,Product_B,North America,Software Subscription,Consulting Project Alpha,2025,5,2,0,3372.03
2025-05-01,Product_A,North America,Professional Services,Installation Fee,2025,5,2,0,7172.67
2025-05-01,Product_B,North America,Maintenance,Legacy Product Support,2025,5,2,0,5599.86
2025-05-01,Product_B,North America,Professional Services,Installation Fee,2025,5,2,0,6778.92
2025-05-01,Sales_Channel_X,APAC,Professional Services,Legacy Product Support,2025,5,2,0,6525.3
2025-05-01,Sales_Channel_X,APAC,Software Subscription,Standard Monthly Fee,2025,5,2,0,5193.3
2025-05-01,Product_A,EMEA,Professional Services,Standard Monthly Fee,2025,5,2,0,5179.92
2025-05-01,Service_C,EMEA,Maintenance,Consulting Project Alpha,2025,5,2,0,5862.36
2025-05-01,Service_C,EMEA,Hardware Sales,Legacy Product Support,2025,5,2,0,5540.41
2025-05-01,Product_B,LATAM,Maintenance,Consulting Project Alpha,2025,5,2,0,5297.49
2025-05-01,Product_A,North America,Professional Services,Installation Fee,2025,5,2,0,3011.92
2025-05-01,Sales_Channel_X,North America,Hardware Sales,Cloud Server Unit,2025,5,2,0,6634.35
2025-05-01,Service_C,LATAM,Professional Services,Consulting Project Alpha,2025,5,2,0,8438.95
2025-05-01,Product_B,LATAM,Software Subscription,Standard Monthly Fee,2025,5,2,0,5548.73
2025-05-01,Sales_Channel_X,LATAM,Maintenance,Consulting Project Alpha,2025,5,2,0,4971.96
2025-06-01,Service_C,EMEA,Professional Services,Standard Monthly Fee,2025,6,2,1,3405.79
2025-06-01,Product_B,LATAM,Maintenance,Cloud Server Unit,2025,6,2,1,5798.35
2025-06-01,Product_B,APAC,Software Subscription,Installation Fee,2025,6,2,1,7193.18
2025-06-01,Sales_Channel_X,EMEA,Professional Services,Cloud Server Unit,2025,6,2,1,7061.33
2025-06-01,Service_C,LATAM,Software Subscription,Legacy Product Support,2025,6,2,1,4268.39
2025-06-01,Product_A,APAC,Maintenance,Annual Premium License,2025,6,2,1,6053.7
2025-06-01,Product_A,North America,Professional Services,Consulting Project Alpha,2025,6,2,1,5525.98
2025-06-01,Product_A,North America,Hardware Sales,Annual Premium License,2025,6,2,1,3459.42
2025-06-01,Product_A,APAC,Professional Services,Annual Premium License,2025,6,2,1,6338.06
2025-06-01,Product_A,LATAM,Hardware Sales,Cloud Server Unit,2025,6,2,1,5711.34
2025-06-01,Product_B,EMEA,Professional Services,Installation Fee,2025,6,2,1,7112.39
2025-06-01,Product_A,LATAM,Maintenance,Legacy Product Support,2025,6,2,1,3923.3
2025-06-01,Sales_Channel_X,North America,Professional Services,Cloud Server Unit,2025,6,2,1,6170.83
2025-06-01,Product_B,EMEA,Hardware Sales,Annual Premium License,2025,6,2,1,8272.96
2025-06-01,Product_B,APAC,Maintenance,Cloud Server Unit,2025,6,2,1,3897.17
2025-06-01,Service_C,LATAM,Software Subscription,Annual Premium License,2025,6,2,1,2669.22
2025-06-01,Service_C,APAC,Maintenance,Cloud Server Unit,2025,6,2,1,6919.38
2025-06-01,Product_A,North America,Software Subscription,Consulting Project Alpha,2025,6,2,1,6954.91
2025-06-01,Product_A,EMEA,Professional Services,Annual Premium License,2025,6,2,1,8756.35
2025-06-01,Product_A,North America,Software Subscription,Consulting Project Alpha,2025,6,2,1,3620.11
2025-06-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2025,6,2,1,4573.41
2025-06-01,Product_B,EMEA,Software Subscription,Annual Premium License,2025,6,2,1,8119.63
2025-06-01,Sales_Channel_X,LATAM,Hardware Sales,Cloud Server Unit,2025,6,2,1,4614.58
2025-06-01,Product_B,North America,Software Subscription,Cloud Server Unit,2025,6,2,1,7160.57
2025-06-01,Product_B,EMEA,Maintenance,Cloud Server Unit,2025,6,2,1,6001.29
2025-06-01,Product_A,EMEA,Maintenance,Cloud Server Unit,2025,6,2,1,4853.53
2025-06-01,Product_A,North America,Software Subscription,Legacy Product Support,2025,6,2,1,3141.04
2025-06-01,Product_B,APAC,Hardware Sales,Installation Fee,2025,6,2,1,6961.21
2025-06-01,Product_B,LATAM,Hardware Sales,Annual Premium License,2025,6,2,1,5133.4
2025-06-01,Sales_Channel_X,LATAM,Maintenance,Installation Fee,2025,6,2,1,8459.77
2025-06-01,Service_C,North America,Hardware Sales,Legacy Product Support,2025,6,2,1,1475.92
2025-06-01,Sales_Channel_X,APAC,Software Subscription,Annual Premium License,2025,6,2,1,7142.0
2025-06-01,Service_C,LATAM,Software Subscription,Cloud Server Unit,2025,6,2,1,5411.75
2025-06-01,Service_C,LATAM,Professional Services,Installation Fee,2025,6,2,1,5029.48
2025-06-01,Sales_Channel_X,EMEA,Software Subscription,Installation Fee,2025,6,2,1,4014.49
2025-06-01,Product_B,LATAM,Software Subscription,Annual Premium License,2025,6,2,1,2307.03
2025-06-01,Sales_Channel_X,APAC,Maintenance,Installation Fee,2025,6,2,1,6412.04
2025-06-01,Sales_Channel_X,EMEA,Software Subscription,Installation Fee,2025,6,2,1,5134.75
2025-06-01,Sales_Channel_X,LATAM,Professional Services,Cloud Server Unit,2025,6,2,1,2978.25
2025-06-01,Service_C,North America,Professional Services,Legacy Product Support,2025,6,2,1,6288.44
2025-06-01,Product_A,North America,Software Subscription,Legacy Product Support,2025,6,2,1,3945.0
2025-06-01,Product_A,EMEA,Professional Services,Standard Monthly Fee,2025,6,2,1,7192.58
2025-06-01,Product_A,APAC,Maintenance,Installation Fee,2025,6,2,1,7580.37
2025-06-01,Product_A,APAC,Software Subscription,Installation Fee,2025,6,2,1,8522.4
2025-06-01,Sales_Channel_X,APAC,Software Subscription,Annual Premium License,2025,6,2,1,5496.4
2025-06-01,Service_C,APAC,Software Subscription,Installation Fee,2025,6,2,1,5416.63
